Date,Open,High,Low,Last,Vol
11/19/2015,2361,2442.1001,2361,2428.25,289124
11/20/2015,2427.95,2510,2425.25,2476.6499,378408
11/23/2015,2481,2529,2481,2522.75,545369
11/24/2015,2515,2544.8999,2471,2476.8,325768
11/26/2015,2494.8,2522.8,2405,2448.1499,393155
11/27/2015,2433.05,2462.8,2425.1001,2447.8501,170413
11/30/2015,2458,2515,2452,2479.25,565457
12/1/2015,2490,2500,2460,2464.6499,153290
12/2/2015,2470,2515,2426.3501,2500.6001,401153
12/3/2015,2499,2506.95,2473.75,2480.2,246228
12/4/2015,2455.2,2489.45,2455.2,2472.55,187184
12/7/2015,2471.05,2485,2442.1001,2449.75,187375
12/8/2015,2440.5,2484,2430,2462.6499,186909
12/9/2015,2463,2471.6001,2383.25,2389.3,206433
12/10/2015,2391.6001,2451.95,2391.6001,2443.25,194126
12/11/2015,2454.7,2454.7,2404.95,2416.25,189746
12/14/2015,2412,2428,2375.1001,2409.2,184395
12/15/2015,2409.1001,2445.05,2391,2437.3,166399
12/16/2015,2462,2464,2430,2452.7,153649
12/17/2015,2460,2541.7,2455.6001,2531.1001,275504
12/18/2015,2490.25,2503,2460,2469.55,452519
12/21/2015,2489,2507,2472.8501,2489.5,176689
12/22/2015,2489.95,2499.5,2470,2476.25,167772
12/23/2015,2494.8999,2502.95,2468.2,2473.3999,252059
12/24/2015,2496.8999,2496.8999,2467.6499,2482.8999,100232
12/28/2015,2483,2499,2483,2492.55,151653
12/29/2015,2496,2535.95,2496,2530.45,215967
12/30/2015,2540,2545,2510,2514.05,207046
12/31/2015,2515,2546.1001,2504,2532,243382
1/1/2016,2530.1001,2530.1001,2511,2518,70853
1/4/2016,2490,2547.6001,2475.45,2483.3501,190056
1/5/2016,2500,2523.3501,2491.45,2502.3501,192154
1/6/2016,2492.2,2514.1499,2473.5,2485.5,222912
1/7/2016,2475,2485,2406.8501,2419.25,221180
1/8/2016,2432.5,2443.8999,2360,2375.8501,206203
1/11/2016,2359.8999,2372.75,2329.8999,2360.5,159001
1/12/2016,2361.5,2377.45,2337.1499,2344.3501,199864
1/13/2016,2355,2387.8999,2332.2,2369.7,246183
1/14/2016,2349,2374.6499,2323.1001,2362.45,205015
1/15/2016,2369.95,2369.95,2313,2322.1499,334940
1/18/2016,2310,2335.1001,2236.8,2249.8999,329495
1/19/2016,2259.95,2291,2234.3999,2266.3,153092
1/20/2016,2240.5,2284.8999,2230,2278.3501,176561
1/21/2016,2280.05,2299.8999,2256.05,2272.95,190801
1/22/2016,2279,2329.3,2274.1499,2318.8501,161259
1/25/2016,2323.3,2348,2315,2327.3,214198
1/27/2016,2333,2333,2285.05,2302.8501,256991
1/28/2016,2301,2310.6001,2255.7,2263.3999,172772
1/29/2016,2270,2359.8999,2263.55,2341.95,234367
2/1/2016,2360,2361.95,2310.1001,2327.8999,155264
2/2/2016,2310,2384.3999,2300,2364.1001,281676
2/3/2016,2345,2395,2335,2347.6499,179941
2/4/2016,2370,2389.8501,2295,2310.6499,1147152
2/5/2016,2318.3999,2378.95,2303.1499,2366.3501,261889
2/8/2016,2366.3,2388.8,2348,2355.05,80466
2/9/2016,2344,2390,2337.8999,2376.6001,166296
2/10/2016,2363.95,2387.8999,2342,2368.1499,194080
2/11/2016,2376.7,2386.95,2289.05,2329.8999,310125
2/12/2016,2310,2328.8,2251,2304.3999,326424
2/15/2016,2326,2372.3,2305,2342.1001,308865
2/16/2016,2365,2368.7,2328.55,2329.8501,293481
2/17/2016,2329.5,2369,2263.8,2357.45,248046
2/18/2016,2370.05,2417.6499,2364.1001,2406.3999,318053
2/19/2016,2410,2467,2406.1499,2455.8,310736
2/22/2016,2459,2485,2451.25,2476.75,199748
2/23/2016,2480,2480,2386.75,2396.45,220555
2/24/2016,2386.75,2408,2330.3501,2337.3999,297923
2/25/2016,2338,2352.8501,2292.2,2322,530719
2/26/2016,2331.2,2351.8999,2221.8501,2238.1001,524806
2/29/2016,2240,2268,2171.95,2201.2,660576
3/1/2016,2205.1001,2267,2205.1001,2258.2,481942
3/2/2016,2279.95,2318,2212.3999,2230.3,809509
3/3/2016,2250,2286.2,2241,2280.1001,557055
3/4/2016,2289.8,2324.1001,2262.6001,2306.25,339975
3/8/2016,2308,2339,2295.1001,2326.25,203818
3/9/2016,2322.3501,2335,2300,2316.8,295112
3/10/2016,2344.7,2344.7,2304.6001,2324.6001,139845
3/11/2016,2332.95,2347,2310.1001,2325.8999,122688
3/14/2016,2333,2333,2302.2,2316.6001,214060
3/15/2016,2308,2328,2268.1001,2278.45,379744
3/16/2016,2245.6001,2259.6499,2213,2250,364016
3/17/2016,2256.55,2283.3,2250.1499,2269.8999,379252
3/18/2016,2271,2308,2268.3501,2303.3501,284447
3/21/2016,2307.8999,2320,2289.3999,2314.2,179791
3/22/2016,2302,2322.8,2297.7,2310.8,394338
3/23/2016,2314.8999,2364,2304.8999,2356.3999,258677
3/28/2016,2375.5,2375.5,2332.75,2357.3501,210492
3/29/2016,2356.8999,2374,2332,2351.95,143428
3/30/2016,2364,2440,2363,2422.45,379072
3/31/2016,2418,2457,2398.6001,2405.95,487678
4/1/2016,2410,2427.3999,2378,2419.8501,238387
4/4/2016,2430,2477.7,2427.2,2448.25,188472
4/5/2016,2449.8999,2470,2386.3,2394.8501,189320
4/6/2016,2397.8999,2425,2386.5,2395.2,110752
4/7/2016,2387,2395.2,2354.3,2378.45,140705
4/8/2016,2369.95,2404.8501,2350.5,2389.45,214592
4/11/2016,2397.95,2439,2373,2433.8501,134590
4/12/2016,2433.8501,2468.05,2433.75,2459.7,171855
4/13/2016,2474.7,2614.5,2473,2582.5,474377
4/18/2016,2605,2609.8999,2531,2544.45,238512
4/20/2016,2546.7,2572.3999,2512.3,2532.8,215577
4/21/2016,2532,2548,2485,2496.45,177164
4/22/2016,2489.6499,2554,2479,2522.1499,223129
4/25/2016,2512.75,2559.8999,2512.75,2543.75,251692
4/26/2016,2541,2559.5,2506.55,2548.1001,280095
4/27/2016,2551.25,2583.1499,2537.25,2548.25,204441
4/28/2016,2536.05,2568.6001,2481,2487.5,285060
4/29/2016,2487,2500.75,2462.8501,2491.95,176707
5/2/2016,2484,2525,2450.1001,2477.95,185691
5/3/2016,2475,2498.8999,2450.1001,2462.8501,334288
5/4/2016,2454.5,2480.55,2451,2460.3,132511
5/5/2016,2463,2488.3,2446.3501,2453.3,127867
5/6/2016,2446.55,2453.75,2430.1001,2435.2,118418
5/9/2016,2435,2537,2431.05,2527.1499,180905
5/10/2016,2529.8,2540,2500,2530.05,159486
5/11/2016,2500,2554.8,2496.45,2517.25,191358
5/12/2016,2512.3,2558,2512.3,2549.05,166196
5/13/2016,2540.6001,2545,2508.5,2517.7,168060
5/16/2016,2520.1001,2526.2,2455,2512.1001,163404
5/17/2016,2525,2535,2496.25,2506.55,164096
5/18/2016,2488,2501.95,2455,2461.7,293238
5/19/2016,2468,2471.6001,2422.5,2435.45,226925
5/20/2016,2437,2461.55,2427,2453,137638
5/23/2016,2461,2464,2408.6001,2421.8,270512
5/24/2016,2421,2421,2364.3501,2379.3999,208394
5/25/2016,2404.8501,2504.95,2376.45,2475.3,1132838
5/26/2016,2494,2517.75,2475,2505.1499,581544
5/27/2016,2505,2581.95,2487,2563.7,326701
5/30/2016,2583,2614.95,2570.6001,2607.1499,281067
5/31/2016,2605,2642,2603,2618.3501,447826
6/1/2016,2635,2635,2600,2603.8,163603
6/2/2016,2585.05,2602.05,2556.6001,2594.95,219851
6/3/2016,2595.6001,2659.1499,2595,2639.2,293506
6/6/2016,2641.8,2650,2619.1001,2630,200798
6/7/2016,2649.8501,2658,2625.2,2640.75,238210
6/8/2016,2640.75,2655.75,2624,2632.3501,235110
6/9/2016,2634.3,2635.3501,2577.1001,2592.3501,226078
6/10/2016,2590,2623.6001,2565,2579.95,134463
6/13/2016,2566,2594.7,2554,2583.75,122703
6/14/2016,2585.05,2586.05,2550,2560.75,164026
6/15/2016,2570.5,2610.1001,2565.1499,2603.55,220412
6/16/2016,2582,2589.55,2550,2567.1001,223474
6/17/2016,2573,2589,2555.6001,2581.3999,137960
6/20/2016,2550,2624.45,2550,2617.8999,150107
6/21/2016,2620,2653.8,2612.25,2636.25,255537
6/22/2016,2636.25,2639.55,2613.5,2632.1499,142146
6/23/2016,2630,2666,2601,2652,276005
6/24/2016,2600,2684.75,2554.8501,2678.8,341530
6/27/2016,2690,2703,2643.6001,2648.45,274105
6/28/2016,2662,2669.7,2615,2624.3999,277647
6/29/2016,2647.8,2650,2632,2645.8501,329314
6/30/2016,2658,2700,2655,2689.95,457899
7/1/2016,2697.5,2719.95,2665.05,2671.25,307070
7/4/2016,2680,2690,2645,2652.8,185737
7/5/2016,2645,2648.95,2602.6499,2612.1499,209086
7/7/2016,2608.5,2625,2590,2610.55,205355
7/8/2016,2620,2635,2600,2604.6001,147732
7/11/2016,2626,2658,2626,2649.05,180070
7/12/2016,2657,2675,2635.1001,2651.8,193652
7/13/2016,2660,2668,2630.2,2657.1001,147655
7/14/2016,2643,2674,2641,2665.1001,134930
7/15/2016,2668.5,2700,2667.3999,2695.6001,207722
7/18/2016,2714.45,2763,2706,2755.3501,362174
7/19/2016,2760.1001,2764,2745,2758.8501,343673
7/20/2016,2761.75,2793,2746.25,2779.3501,380227
7/21/2016,2787.1001,2801.8501,2762,2770.6001,239917
7/22/2016,2765.2,2767.2,2715.5,2720.6001,214012
7/25/2016,2720,2754.1001,2680,2700.8501,300696
7/26/2016,2705,2715.8,2660.2,2673.95,291824
7/27/2016,2675,2727.05,2621.2,2670.1499,1179297
7/28/2016,2671.7,2711.75,2653,2660.5,473920
7/29/2016,2660,2724.2,2660,2700.8,321171
8/1/2016,2710.1001,2780,2710.1001,2736.1499,458487
8/2/2016,2749.8999,2780,2726.2,2747.6499,285707
8/3/2016,2743.1001,2758.5,2705,2714.8501,180584
8/4/2016,2738,2774.8999,2724,2744,251834
8/5/2016,2754.3,2881,2750,2862.1001,419350
8/8/2016,2872.1001,2918.05,2860.1499,2871.45,242032
8/9/2016,2871.8999,2893.75,2833.8,2866.8,225096
8/10/2016,2862.2,2902,2845.1499,2856,203530
8/11/2016,2860,2888.8,2825,2846.3501,152651
8/12/2016,2846,2904,2840,2868.7,179931
8/16/2016,2872.25,2897.3,2840,2883.05,196703
8/17/2016,2892.3999,2951.8,2883.05,2939.6499,289452
8/18/2016,2933,2958.25,2925,2946.1001,139176
8/19/2016,2946.1001,2948.95,2920.5,2933.2,92809
8/22/2016,2933,2950,2908.05,2924.8999,167024
8/23/2016,2923.8999,2923.8999,2868,2878.8,164538
8/24/2016,2885,2900.75,2851,2869.7,189493
8/25/2016,2894,2903.95,2849.05,2862.3999,196374
8/26/2016,2877.3999,2877.3999,2845.05,2858.25,172603
8/29/2016,2867.8,2904,2809.05,2887.8501,129976
8/30/2016,2897.05,3010,2897.05,2978.8999,421580
8/31/2016,2982,3037.75,2969.8999,2978.5,345001
9/1/2016,2978.5,3018.3,2955.3501,2999,193060
9/2/2016,2970.05,3015,2924.3,2998.05,350046
9/6/2016,2996,3035.45,2990,3004.8,214998
9/7/2016,3020,3020,2980,2985.8,159864
9/8/2016,2980,3120,2980,3088.7,406556
9/9/2016,3091.8999,3107.2,3017.25,3036.45,233241
9/12/2016,2970,2977.7,2926,2954.8999,161009
9/14/2016,2964,2994.45,2939.55,2971.55,257712
9/15/2016,2971,2978,2925.1499,2931.75,232030
9/16/2016,2932.8999,3031,2932.8999,2981.6001,349528
9/19/2016,2984.8501,3012.3,2940,2945.8501,192976
9/20/2016,2923.8,2956,2875,2886.95,315212
9/21/2016,2889,2966.5,2857.05,2902.6499,472910
9/22/2016,2936,2972.95,2916.6499,2926.75,271251
9/23/2016,2926,2954.2,2912.6001,2929.6499,334216
9/26/2016,2924,2933,2878,2891.6001,287196
9/27/2016,2918,2927.8,2870,2875.8,176614
9/28/2016,2879,2925,2871.55,2913.8999,302892
9/29/2016,2941,2953.95,2835.2,2846.3999,480296
